,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
178,SUZUKI,ALTO,2007,800.0,Manual,Petrol,198000.0,Kandy,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.9
179,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Kandy,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.9
180,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Colombo,2025-01-26,No Leasing,USED,Available,Available,Available,Available,33.02984496124031
181,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Ja-Ela,2025-01-26,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,33.02984496124031
182,SUZUKI,ALTO,2006,800.0,Manual,Petrol,209000.0,Nugegoda,2025-01-25,No Leasing,USED,Available,Available,Available,Not_Available,24.5
183,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Moratuwa,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.3
184,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Galle,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.5
185,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Kandy,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.593749375
186,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kalutara,2025-01-24,No Leasing,USED,Available,Available,Available,Not_Available,32.3
187,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kadawatha,2025-01-24,No Leasing,USED,Available,Available,Available,Available,32.5
188,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Gampaha,2025-01-24,No Leasing,USED,Available,Available,Not_Available,Available,31.60277777777778
189,SUZUKI,ALTO,2004,800.0,Manual,Petrol,231000.0,Ratnapura,2025-01-24,No Leasing,USED,Available,Available,Not_Available,Available,26.5
190,SUZUKI,ALTO,2016,800.0,Manual,Petrol,99000.0,Gampaha,2025-01-23,No Leasing,USED,Available,Available,Not_Available,Available,34.41428571428572
191,SUZUKI,ALTO,2008,800.0,Manual,Petrol,187000.0,Kurunegala,2025-01-23,No Leasing,USED,Available,Available,Available,Available,23.75
192,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Colombo,2025-01-23,No Leasing,USED,Available,Available,Not_Available,Available,25.0
193,SUZUKI,ALTO,2006,800.0,Manual,Petrol,209000.0,Minuwangoda,2025-01-23,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.0
194,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Chilaw,2025-01-23,No Leasing,USED,Available,Available,Not_Available,Available,31.5
195,SUZUKI,ALTO,2006,800.0,Manual,Petrol,209000.0,Kalawana,2025-01-22,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.0
196,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Kuliyapitiya,2025-01-22,No Leasing,USED,Available,Available,Not_Available,Available,31.25
197,SUZUKI,ALTO,2007,800.0,Manual,Petrol,198000.0,Kegalle,2025-01-22,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.9
198,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Polonnaruwa,2025-01-22,No Leasing,USED,Not_Available,Available,Not_Available,Available,33.02984496124031
199,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Kegalle,2025-01-22,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.25
200,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Divulapitiya,2025-01-22,No Leasing,USED,Available,Available,Not_Available,Not_Available,27.4
201,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Colombo,2025-01-21,No Leasing,USED,Available,Available,Available,Available,33.0
202,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Dompe,2025-01-21,No Leasing,USED,Available,Available,Available,Available,33.5
203,SUZUKI,ALTO,2005,1000.0,Manual,Petrol,220000.0,Gampaha,2025-01-20,Ongoing Lease,USED,Available,Available,Not_Available,Available,23.125
204,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Mirigama,2025-01-20,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,26.4
205,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Colombo,2025-01-20,No Leasing,USED,Available,Available,Not_Available,Available,31.60277777777778
206,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Gampaha,2025-01-20,No Leasing,USED,Available,Available,Not_Available,Available,33.02984496124031
207,SUZUKI,ALTO,2015,1111.0,Manual,Petrol,110000.0,Hanwella,2025-01-20,No Leasing,USED,Available,Available,Not_Available,Available,32.5
208,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Polonnaruwa,2025-01-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,32.8
209,SUZUKI,ALTO,2019,800.0,Manual,Petrol,66000.0,Colombo,2025-01-19,No Leasing,USED,Available,Available,Available,Available,38.75
210,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kelaniya,2025-01-19,No Leasing,USED,Available,Not_Available,Available,Available,32.9
211,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Minuwangoda,2025-01-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.593749375
212,SUZUKI,ALTO,2010,800.0,Manual,Petrol,165000.0,Dompe,2025-01-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,25.5
213,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Bandaragama,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Available,30.25
214,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kelaniya,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Available,33.02984496124031
215,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Ratnapura,2025-01-05,No Leasing,USED,Available,Available,Available,Available,31.9
216,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Polonnaruwa,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Available,32.25
217,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Polonnaruwa,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Available,32.25
218,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Ratnapura,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Available,32.4
219,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Kandy,2025-01-05,No Leasing,USED,Available,Available,Available,Not_Available,24.5
220,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Colombo,2025-01-04,No Leasing,USED,Available,Available,Available,Available,31.75
221,SUZUKI,ALTO,2010,800.0,Manual,Petrol,165000.0,Galle,2025-01-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,27.95
222,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Polonnaruwa,2025-01-04,No Leasing,USED,Available,Available,Not_Available,Available,33.02984496124031
223,SUZUKI,ALTO,2007,800.0,Manual,Petrol,198000.0,Gampaha,2025-01-04,No Leasing,USED,Available,Available,Available,Available,24.0195
224,SUZUKI,ALTO,2008,1000.0,Manual,Petrol,187000.0,Kadawatha,2025-01-04,No Leasing,USED,Available,Available,Available,Available,22.95
225,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kandana,2025-01-04,No Leasing,USED,Available,Available,Not_Available,Available,33.5
226,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Piliyandala,2025-01-04,No Leasing,USED,Available,Available,Not_Available,Available,32.5
227,SUZUKI,ALTO,2008,800.0,Manual,Petrol,187000.0,Kegalle,2025-01-04,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,23.75
228,SUZUKI,ALTO,2008,800.0,Manual,Petrol,187000.0,Gampaha,2025-01-04,No Leasing,USED,Available,Available,Not_Available,Available,23.46
229,SUZUKI,ALTO,2014,1197.0,Manual,Petrol,121000.0,Kandy,2025-01-03,No Leasing,USED,Available,Available,Available,Available,31.60277777777778
230,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Homagama,2025-01-03,No Leasing,USED,Available,Available,Available,Available,27.0
231,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Nawala,2025-01-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.5
232,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Divulapitiya,2025-01-02,No Leasing,USED,Available,Available,Not_Available,Available,32.7
233,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Kandy,2025-01-02,No Leasing,USED,Available,Available,Available,Available,24.5
234,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Gampaha,2025-01-02,No Leasing,USED,Available,Available,Not_Available,Available,33.4
235,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Colombo,2024-12-31,No Leasing,USED,Available,Available,Not_Available,Available,32.0
236,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Nawala,2024-12-31,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.5
237,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Puttalam,2024-12-31,No Leasing,USED,Available,Available,Not_Available,Available,31.5
238,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Kandy,2024-12-31,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.5
239,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kuliyapitiya,2024-12-31,No Leasing,USED,Available,Available,Not_Available,Available,31.0
240,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Mirigama,2024-12-30,No Leasing,USED,Available,Not_Available,Not_Available,Available,33.02984496124031
241,SUZUKI,ALTO,2012,680.0,Manual,Petrol,143000.0,Bandarawela,2024-12-30,Ongoing Lease,USED,Available,Not_Available,Available,Available,26.0
242,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Colombo,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,32.75
243,SUZUKI,ALTO,2010,800.0,Manual,Petrol,165000.0,Kandy,2024-12-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,26.0
244,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kadawatha,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Available,32.25
245,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Gampaha,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,32.95
246,SUZUKI,ALTO,2002,650.0,Automatic,Petrol,253000.0,Panadura,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,30.5
247,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Polonnaruwa,2024-12-29,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,26.75
248,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Katunayake,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,31.60277777777778
249,SUZUKI,ALTO,2013,800.0,Manual,Petrol,132000.0,Mahiyanganaya,2024-12-29,No Leasing,USED,Available,Available,Available,Available,28.95
250,SUZUKI,ALTO,2016,800.0,Manual,Petrol,99000.0,Gampaha,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,34.41428571428572
251,SUZUKI,ALTO,2016,800.0,Manual,Petrol,99000.0,Divulapitiya,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,33.5
252,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Dompe,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,32.0
253,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Kuliyapitiya,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Available,26.9
254,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Gampaha,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Available,32.0
255,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Galle,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,31.6
256,SUZUKI,ALTO,2016,650.0,Manual,Petrol,99000.0,Colombo,2024-12-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,34.5
257,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Kadawatha,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,28.0
258,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Ja-Ela,2024-12-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,25.593749375
259,SUZUKI,ALTO,2005,800.0,Manual,Petrol,220000.0,Colombo,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.5
260,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kandy,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Available,29.9
261,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Kandy,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.75
262,SUZUKI,ALTO,2009,660.0,Automatic,Petrol,176000.0,Kaduwela,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Available,25.15
263,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Gampaha,2024-12-27,No Leasing,USED,Available,Available,Available,Available,34.95
264,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Gampaha,2024-12-27,No Leasing,USED,Available,Not_Available,Available,Not_Available,27.0
265,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Kurunegala,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Available,30.4
266,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Dambulla,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.99999
267,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Horana,2024-12-27,No Leasing,USED,Available,Available,Available,Not_Available,33.75
268,SUZUKI,ALTO,2016,800.0,Manual,Petrol,99000.0,Katunayake,2024-12-27,No Leasing,USED,Available,Available,Available,Available,35.25
269,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Vavuniya,2024-12-26,No Leasing,USED,Available,Available,Available,Available,32.0
270,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Hambantota,2024-12-26,No Leasing,USED,Available,Available,Available,Available,32.75
271,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Nittambuwa,2024-12-26,No Leasing,USED,Available,Available,Not_Available,Available,31.9
272,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kurunegala,2024-12-25,No Leasing,USED,Available,Available,Not_Available,Available,32.8
273,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kurunegala,2024-12-25,No Leasing,USED,Available,Available,Available,Available,33.02984496124031
274,SUZUKI,ALTO,2006,800.0,Manual,Petrol,209000.0,Kurunegala,2024-12-25,No Leasing,USED,Available,Available,Available,Available,23.5
275,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Dompe,2024-12-25,No Leasing,USED,Available,Available,Not_Available,Available,32.0
276,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Mulleriyawa,2024-12-25,No Leasing,USED,Available,Available,Not_Available,Available,30.5
277,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Colombo,2024-12-25,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,31.0
278,SUZUKI,ALTO,2013,800.0,Manual,Petrol,132000.0,Mahiyanganaya,2024-12-25,No Leasing,USED,Available,Available,Available,Available,29.25
279,SUZUKI,ALTO,2006,800.0,Manual,Petrol,209000.0,Hambantota,2024-12-25,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,24.02777777777778
280,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kadawatha,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Available,34.9
281,SUZUKI,ALTO,2011,698.0,Manual,Petrol,154000.0,Colombo,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.2945945945946
282,SUZUKI,ALTO,2015,798.0,Manual,Petrol,110000.0,Homagama,2024-12-24,Ongoing Lease,USED,Available,Available,Not_Available,Available,33.95
283,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kurunegala,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,33.02984496124031
284,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Anuradapura,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Available,31.8
285,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kurunegala,2024-12-24,No Leasing,USED,Available,Available,Available,Available,35.0
286,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Gampaha,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Available,32.8
287,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Kelaniya,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.2945945945946
288,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kuliyapitiya,2024-12-23,No Leasing,USED,Available,Available,Available,Available,32.0
289,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Anuradapura,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Available,33.5
290,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Mirigama,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Available,34.25
291,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Galle,2024-12-23,No Leasing,USED,Available,Available,Available,Available,34.6
292,SUZUKI,ALTO,2010,800.0,Automatic,Petrol,165000.0,Negombo,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Available,26.5
293,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Homagama,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Available,33.02984496124031
294,SUZUKI,ALTO,2002,660.0,Manual,Petrol,253000.0,Nugegoda,2024-12-22,No Leasing,USED,Available,Available,Available,Available,28.9
295,SUZUKI,ALTO,2017,660.0,Automatic,Petrol,88000.0,Colombo,2024-12-22,No Leasing,USED,Available,Available,Not_Available,Available,35.95
296,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Nuwara-Eliya,2024-12-22,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.75
297,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kandy,2024-12-22,No Leasing,USED,Available,Available,Available,Available,32.75
298,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Kandy,2024-12-22,No Leasing,USED,Available,Available,Available,Not_Available,27.5
299,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Kandy,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.0
300,SUZUKI,ALTO,2004,650.0,Automatic,Petrol,231000.0,Galle,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Available,33.75
301,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Galle,2024-12-21,No Leasing,USED,Available,Not_Available,Not_Available,Available,34.5
302,SUZUKI,ALTO,2010,800.0,Manual,Petrol,165000.0,Gampaha,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,28.2
303,SUZUKI,ALTO,2007,800.0,Manual,Petrol,198000.0,Gampaha,2024-12-21,No Leasing,NEW,Available,Available,Available,Available,24.0195
304,SUZUKI,ALTO,2015,660.0,Automatic,Petrol,110000.0,Malabe,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Available,32.3
305,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Colombo,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.25
306,SUZUKI,ALTO,2007,800.0,Manual,Petrol,198000.0,Kandy,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.0195
307,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Kandy,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.75
308,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Colombo,2024-12-20,No Leasing,USED,Available,Available,Available,Available,32.6
309,SUZUKI,ALTO,2010,800.0,Manual,Petrol,165000.0,Moneragala,2024-12-20,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.538235294117648
310,SUZUKI,ALTO,1997,680.0,Manual,Petrol,308000.0,Divulapitiya,2024-12-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.5
311,SUZUKI,ALTO,2006,800.0,Manual,Petrol,209000.0,Kuliyapitiya,2024-12-20,No Leasing,USED,Available,Available,Available,Available,24.25
312,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kegalle,2024-12-20,No Leasing,USED,Available,Not_Available,Not_Available,Available,33.5
313,SUZUKI,ALTO,2013,800.0,Manual,Petrol,132000.0,Mahiyanganaya,2024-12-20,No Leasing,USED,Not_Available,Available,Available,Available,29.39375
314,SUZUKI,ALTO,2016,800.0,Manual,Petrol,99000.0,Homagama,2024-12-20,No Leasing,USED,Available,Available,Not_Available,Available,34.41428571428572
315,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Colombo,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,28.5
316,SUZUKI,ALTO,2017,800.0,Manual,Petrol,88000.0,Matale,2024-12-19,No Leasing,USED,Available,Available,Available,Available,35.95
317,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kurunegala,2024-12-19,No Leasing,USED,Available,Available,Available,Available,33.02984496124031
318,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Nittambuwa,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Available,33.0
319,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Embilipitiya,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,31.0
320,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Tangalle,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.45
321,SUZUKI,ALTO,2011,800.0,Manual,Petrol,154000.0,Matara,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.9
322,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kaduwela,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,32.9
323,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kurunegala,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Available,34.75
